Date,Close
2022-03-17,1696.698974609375
2022-03-18,1699.196533203125
2022-03-21,1702.193359375
2022-03-22,1698.197509765625
2022-03-23,1648.25048828125
2022-03-24,1654.244140625
2022-03-25,1666.2314453125
2022-03-28,1689.20703125
2022-03-29,1771.1199951171875
2022-03-30,1711.6832275390625
2022-03-31,1672.22509765625
2022-04-01,1671.7255859375
2022-04-04,1689.7064208984375
2022-04-05,1673.2239990234375
2022-04-06,1615.7847900390625
2022-04-07,1589.8125
2022-04-08,1599.3023681640625
2022-04-11,1572.8306884765625
2022-04-12,1592.8092041015625
2022-04-13,1594.3077392578125
2022-04-14,1613.787109375
2022-04-19,1609.2918701171875
2022-04-20,1624.7755126953125
2022-04-21,1669.7276611328125
2022-04-22,1632.766845703125
2022-04-25,1556.34814453125
2022-04-26,1523.882568359375
2022-04-27,1528.8773193359375
2022-04-28,1571.3321533203125
2022-04-29,1589.31298828125
2022-05-03,1588.8134765625
2022-05-04,1572.3309326171875
2022-05-05,1540.864501953125
2022-05-06,1522.3841552734375
2022-05-09,1487.920654296875
2022-05-10,1480.4285888671875
2022-05-11,1545.859375
2022-05-12,1540.864501953125
2022-05-13,1573.330078125
2022-05-16,1574.3289794921875
2022-05-17,1581.8209228515625
2022-05-18,1582.3204345703125
2022-05-19,1592.8092041015625
2022-05-20,1584.318359375
2022-05-23,1620.779541015625
2022-05-24,1575.327880859375
2022-05-25,1567.33642578125
2022-05-26,1639.2601318359375
2022-05-27,1668.728759765625
2022-05-30,1703.192138671875
2022-05-31,1711.1837158203125
2022-06-01,1699.69580078125
2022-06-06,1741.1517333984375
2022-06-07,1713.181640625
2022-06-08,1713.181640625
2022-06-09,1682.7138671875
2022-06-10,1634.7646484375
2022-06-13,1607.2939453125
2022-06-14,1591.3109130859375
2022-06-15,1638.7606201171875
2022-06-16,1595.8060302734375
2022-06-17,1615.2855224609375
2022-06-20,1638.7606201171875
2022-06-21,1635.7637939453125
2022-06-22,1603.797607421875
2022-06-23,1631.2685546875
2022-06-24,1696.1995849609375
2022-06-27,1662.235595703125
2022-06-28,1676.7203369140625
2022-06-29,1693.2027587890625
2022-06-30,1639.6025390625
2022-07-01,1630.6102294921875
2022-07-04,1637.1044921875
2022-07-05,1578.6544189453125
2022-07-06,1628.1123046875
2022-07-07,1627.6126708984375
2022-07-08,1638.103759765625
2022-07-11,1649.5938720703125
2022-07-12,1678.0697021484375
2022-07-13,1655.0892333984375
2022-07-14,1647.0960693359375
2022-07-15,1585.1488037109375
2022-07-18,1642.100341796875
2022-07-19,1714.53857421875
2022-07-20,1696.553955078125
2022-07-21,1718.0355224609375
2022-07-22,1724.030517578125
2022-07-25,1739.5172119140625
2022-07-26,1682.0662841796875
2022-07-27,1719.0347900390625
2022-07-28,1757.00244140625
2022-07-29,1794.4703369140625
2022-08-01,1782.9803466796875
2022-08-02,1740.016845703125
2022-08-03,1770.990478515625
2022-08-04,1799.466064453125
2022-08-05,1774.4874267578125
2022-08-08,1789.974365234375
2022-08-09,1775.4864501953125
2022-08-10,1797.967529296875
2022-08-11,1795.96923828125
2022-08-12,1794.4703369140625
2022-08-15,1803.462890625
2022-08-16,1804.9615478515625
2022-08-17,1817.9505615234373
2022-08-18,1816.45166015625
2022-08-19,1813.4542236328125
2022-08-22,1789.974365234375
2022-08-23,1777.9844970703125
2022-08-24,1768.9921875
2022-08-25,1774.987060546875
2022-08-26,1733.5223388671875
2022-08-30,1743.513916015625
2022-08-31,1746.5113525390625
2022-09-01,1686.0628662109375
2022-09-02,1713.53955078125
2022-09-05,1702.04931640625
2022-09-06,1712.540283203125
2022-09-07,1704.547119140625
2022-09-08,1699.551513671875
2022-09-09,1710.04248046875
2022-09-12,1771.489990234375
2022-09-13,1771.489990234375
2022-09-14,1770.490966796875
2022-09-15,1728.027099609375
2022-09-16,1722.5318603515625
2022-09-20,1720.533447265625
2022-09-21,1742.5146484375
2022-09-22,1716.5369873046875
2022-09-23,1637.604248046875
2022-09-26,1634.69580078125
2022-09-27,1683.0654296875
2022-09-28,1774.987060546875
2022-09-29,1732.5233154296875
2022-09-30,1806.460205078125
2022-10-03,1843.9283447265625
2022-10-04,1909.8719482421875
2022-10-05,1907.3741455078125
2022-10-06,1910.8712158203125
2022-10-07,1898.3819580078125
2022-10-10,1865.4100341796875
2022-10-11,1863.9112548828125
2022-10-12,1869.4066162109373
2022-10-13,1853.420166015625
2022-10-14,1839.9317626953125
2022-10-17,1882.3955078125
2022-10-18,1870.9052734375
2022-10-19,1858.416015625
2022-10-20,1879.3980712890625
2022-10-21,1838.4329833984373
2022-10-24,1826.443115234375
2022-10-25,1875.901123046875
2022-10-26,1879.3980712890625
2022-10-27,1868.906982421875
2022-10-28,1815.4525146484373
2022-10-31,1813.4542236328125
2022-11-01,1849.9232177734373
2022-11-02,1828.941162109375
2022-11-03,1843.9283447265625
2022-11-04,1931.8531494140625
2022-11-07,1947.3402099609373
2022-11-08,1973.817626953125
2022-11-09,1970.320556640625
2022-11-10,1973.817626953125
2022-11-11,2011.28564453125
2022-11-14,2028.271240234375
2022-11-15,2031.2686767578125
2022-11-16,2001.294189453125
2022-11-17,2041.2601318359373
2022-11-18,2096.21337890625
2022-11-21,2079.227783203125
2022-11-22,2089.218994140625
2022-11-23,2099.210693359375
2022-11-24,2092.216552734375
2022-11-25,2111.200439453125
2022-11-28,2109.2021484375
2022-11-29,2138.177734375
2022-11-30,2175.14599609375
2022-12-01,2149.16796875
2022-12-02,2162.156982421875
2022-12-05,2122.191162109375
2022-12-06,2131.18359375
2022-12-07,2110.20166015625
2022-12-08,2111.200439453125
2022-12-09,2135.179931640625
2022-12-12,2114.19775390625
2022-12-13,2127.186767578125
2022-12-14,2134.180908203125
2022-12-15,2067.397705078125
2022-12-16,2038.420166015625
2022-12-19,2031.425537109375
2022-12-20,2000.449462890625
2022-12-21,2026.4293212890625
2022-12-22,2016.4371337890625
2022-12-23,2002.447998046875
2022-12-28,2033.4239501953125
2022-12-29,2051.41015625
2022-12-30,2028.4278564453125
2023-01-03,2065.399169921875
2023-01-04,2180.31005859375
2023-01-05,2191.301513671875
2023-01-06,2198.2958984375
2023-01-09,2210.286865234375
2023-01-10,2236.2666015625
2023-01-11,2242.261962890625
2023-01-12,2250.255859375
2023-01-13,2265.244384765625
2023-01-16,2271.23974609375
2023-01-17,2241.262939453125
2023-01-18,2315.205810546875
2023-01-19,2301.216552734375
2023-01-20,2356.173828125
2023-01-23,2362.169189453125
2023-01-24,2379.156005859375
2023-01-25,2376.158447265625
2023-01-26,2392.14599609375
2023-01-27,2431.115966796875
2023-01-30,2458.094970703125
2023-01-31,2459.093994140625
2023-02-01,2419.125244140625
2023-02-02,2468.087158203125
2023-02-03,2478.079345703125
2023-02-06,2431.115966796875
2023-02-07,2428.117919921875
2023-02-08,2405.135986328125
2023-02-09,2438.1103515625
2023-02-10,2382.15380859375
2023-02-13,2417.126708984375
2023-02-14,2403.1376953125
2023-02-15,2473.0830078125
2023-02-16,2531.038330078125
2023-02-17,2555.01953125
2023-02-20,2544.028076171875
2023-02-21,2589.99267578125
2023-02-22,2478.079345703125
2023-02-23,2471.084716796875
2023-02-24,2395.1435546875
2023-02-27,2448.1025390625
2023-02-28,2464.09033203125
2023-03-01,2498.06396484375
2023-03-02,2524.043701171875
2023-03-03,2496.0654296875
2023-03-06,2525.04296875
2023-03-07,2526.042236328125
2023-03-08,2520.046875
2023-03-09,2471.084716796875
2023-03-10,2433.1142578125
2023-03-13,2293.22265625
2023-03-14,2331.193359375
2023-03-15,2247.25830078125
2023-03-16,2283.23046875
2023-03-17,2265.244384765625
2023-03-20,2290.224853515625
2023-03-21,2378.15673828125
2023-03-22,2368.164306640625
2023-03-23,2359.171630859375
2023-03-24,2341.185546875
2023-03-27,2381.154541015625
2023-03-28,2406.135009765625
2023-03-29,2453.098876953125
2023-03-30,2539.0322265625
2023-03-31,2583.997314453125
2023-04-03,2535.03515625
2023-04-04,2517.049072265625
2023-04-05,2483.0751953125
2023-04-06,2473.0830078125
2023-04-11,2487.072265625
2023-04-12,2496.0654296875
2023-04-13,2559.0166015625
2023-04-14,2591.9912109375
2023-04-17,2579.001220703125
2023-04-18,2603.981689453125
2023-04-19,2586.994873046875
2023-04-20,2612.974853515625
2023-04-21,2606.9794921875
2023-04-24,2631.9599609375
2023-04-25,2638.95458984375
2023-04-26,2593.98974609375
2023-04-27,2599.985107421875
2023-04-28,2588.993408203125
2023-05-02,2541.030517578125
2023-05-03,2604.98095703125
2023-05-04,2556.01904296875
2023-05-05,2541.030517578125
2023-05-09,2516.0498046875
2023-05-10,2504.059326171875
2023-05-11,2522.045166015625
2023-05-12,2514.051513671875
2023-05-15,2523.04443359375
2023-05-16,2535.03515625
2023-05-17,2518.048583984375
2023-05-18,2387.14990234375
2023-05-19,2288.2265625
2023-05-22,2329.19482421875
2023-05-23,2256.251220703125
2023-05-24,2220.279052734375
2023-05-25,2190.30224609375
2023-05-26,2213.28466796875
2023-05-30,2206.2900390625
2023-05-31,2152.331787109375
2023-06-01,2133.3466796875
2023-06-02,2184.306884765625
2023-06-05,2169.318603515625
2023-06-06,2206.2900390625
2023-06-07,2229.272216796875
2023-06-08,2222.277587890625
2023-06-09,2223.27685546875
2023-06-12,2257.25048828125
2023-06-13,2260.248291015625
2023-06-14,2259.2490234375
2023-06-15,2253.253662109375
2023-06-16,2287.2275390625
2023-06-19,2255.252197265625
2023-06-20,2234.268310546875
2023-06-21,2148.3349609375
2023-06-22,2162.323974609375
2023-06-23,2138.343017578125
2023-06-26,2128.3505859375
2023-06-27,2146.336669921875
2023-06-28,2136.34423828125
2023-06-29,2085.81787109375
2023-06-30,2118.799072265625
2023-07-03,2103.8076171875
2023-07-04,2102.80810546875
2023-07-05,2057.833740234375
2023-07-06,2014.8580322265625
2023-07-07,2031.8485107421875
2023-07-10,2032.847900390625
2023-07-11,2045.840576171875
2023-07-12,2088.816162109375
2023-07-13,2103.8076171875
2023-07-14,2124.795654296875
2023-07-17,2086.817138671875
2023-07-18,2116.80029296875
2023-07-19,2192.75732421875
2023-07-20,2236.732421875
2023-07-21,2242.72900390625
2023-07-24,2180.763916015625
2023-07-25,2177.765869140625
2023-07-26,2180.763916015625
2023-07-27,2246.7265625
2023-07-28,2230.735595703125
2023-07-31,2221.740966796875
2023-08-01,2216.74365234375
2023-08-02,2178.76513671875
2023-08-03,2158.7763671875
2023-08-04,2204.75048828125
2023-08-07,2208.748046875
2023-08-08,2180.763916015625
2023-08-09,2194.756103515625
2023-08-10,2255.7216796875
2023-08-11,2250.724365234375
2023-08-14,2229.736328125
2023-08-15,2205.75
2023-08-16,2204.75048828125
2023-08-17,2183.762451171875
2023-08-18,2147.78271484375
2023-08-21,2151.780517578125
2023-08-22,2134.7900390625
2023-08-23,2156.777587890625
2023-08-24,2158.7763671875
2023-08-25,2165.772705078125
2023-08-29,2193.7568359375
2023-08-30,2221.740966796875
2023-08-31,2182.762939453125
2023-09-01,2180.763916015625
2023-09-04,2198.75390625
2023-09-05,2186.760498046875
2023-09-06,2083.819091796875
2023-09-07,2093.8134765625
2023-09-08,2124.795654296875
2023-09-11,2125.795166015625
2023-09-12,2120.7978515625
2023-09-13,2108.8046875
2023-09-14,2110.8037109375
2023-09-15,2156.777587890625
2023-09-18,2150.781005859375
2023-09-19,2063.830322265625
2023-09-20,2039.8438720703125
2023-09-21,2000.865966796875
2023-09-22,2003.8642578125
2023-09-25,1913.4156494140625
2023-09-26,1900.922607421875
2023-09-27,1883.9322509765625
2023-09-28,1909.4178466796875
2023-09-29,1907.4189453125
2023-10-02,1892.427490234375
2023-10-03,1824.9656982421875
2023-10-04,1815.4710693359373
2023-10-05,1834.9600830078125
2023-10-06,1832.46142578125
2023-10-09,1795.482421875
2023-10-10,1834.4603271484373
2023-10-11,1775.9935302734375
2023-10-12,1773.494873046875
2023-10-13,1755.00537109375
2023-10-16,1749.5084228515625
2023-10-17,1764.999755859375
2023-10-18,1745.5106201171875
2023-10-19,1721.024658203125
2023-10-20,1727.021240234375
2023-10-23,1728.5203857421875
2023-10-24,1723.0234375
2023-10-25,1719.5255126953125
2023-10-26,1695.5390625
2023-10-27,1693.0404052734375
2023-10-30,1694.5396728515625
2023-10-31,1691.0416259765625
2023-11-01,1682.046630859375
2023-11-02,1722.0240478515625
2023-11-03,1719.5255126953125
2023-11-06,1695.5390625
2023-11-07,1691.0416259765625
2023-11-08,1705.533447265625
2023-11-09,1718.526123046875
2023-11-10,1676.5498046875
2023-11-13,1670.55322265625
2023-11-14,1703.0347900390625
2023-11-15,1743.5118408203125
2023-11-16,1549.1220703125
2023-11-17,1563.61376953125
2023-11-20,1579.1051025390625
2023-11-21,1544.62451171875
2023-11-22,1538.6279296875
2023-11-23,1535.629638671875
2023-11-24,1527.134521484375
2023-11-27,1503.1480712890625
2023-11-28,1453.1763916015625
2023-11-29,1449.1787109375
2023-11-30,1462.6710205078125
2023-12-01,1497.651123046875
2023-12-04,1467.6680908203125
2023-12-05,1478.661865234375
2023-12-06,1513.1424560546875
2023-12-07,1480.1611328125
2023-12-08,1517.639892578125
2023-12-11,1496.6517333984375
2023-12-12,1512.14306640625
2023-12-13,1492.654052734375
2023-12-14,1568.303466796875
2023-12-15,1522.8236083984375
2023-12-18,1513.82763671875
2023-12-19,1482.8414306640625
2023-12-20,1490.837890625
2023-12-21,1428.3656005859375
2023-12-22,1419.869384765625
2023-12-27,1421.8685302734375
2023-12-28,1410.8734130859375
2023-12-29,1415.371337890625
2024-01-02,1399.3785400390625
2024-01-03,1357.89697265625
2024-01-04,1358.896484375
2024-01-05,1377.3883056640625
2024-01-08,1390.88232421875
2024-01-09,1380.386962890625
2024-01-10,1402.377197265625
2024-01-11,1359.89599609375
2024-01-12,1284.9293212890625
2024-01-15,1211.4619140625
2024-01-16,1226.455322265625
2024-01-17,1234.4517822265625
2024-01-18,1229.4539794921875
2024-01-19,1231.952880859375
2024-01-22,1243.947509765625
2024-01-23,1243.947509765625
2024-01-24,1289.9271240234375
2024-01-25,1277.932373046875
2024-01-26,1340.9044189453125
2024-01-29,1342.40380859375
2024-01-30,1323.4122314453125
2024-01-31,1307.4193115234375
2024-02-01,1283.429931640625
2024-02-02,1281.9306640625
2024-02-05,1289.9271240234375
2024-02-06,1307.9190673828125
2024-02-07,1291.92626953125
2024-02-08,1295.4246826171875
2024-02-09,1270.435791015625
2024-02-12,1334.9071044921875
2024-02-13,1297.423828125
2024-02-14,1295.9244384765625
2024-02-15,1313.4166259765625
2024-02-16,1337.90576171875
2024-02-19,1318.9141845703125
2024-02-20,1306.9195556640625
2024-02-21,1306.9195556640625
2024-02-22,1309.41845703125
2024-02-23,1303.421142578125
2024-02-26,1286.4287109375
2024-02-27,1310.917724609375
2024-02-28,1275.43359375
2024-02-29,1284.4295654296875
2024-03-01,1286.4287109375
2024-03-04,1255.4423828125
2024-03-05,1266.4375
2024-03-06,1268.4366455078125
2024-03-07,1255.942138671875
2024-03-08,1257.4415283203125
2024-03-11,1246.9461669921875
2024-03-12,1256.9417724609375
2024-03-13,1258.94091796875
2024-03-14,1259.440673828125
2024-03-15,1268.9364013671875
2024-03-18,1255.4423828125
2024-03-19,1229.4539794921875
2024-03-20,1188.971923828125
2024-03-21,1189.4716796875
2024-03-22,1182.974609375
2024-03-25,1198.967529296875
2024-03-26,1218.4588623046875
2024-03-27,1230.9532470703125
2024-03-28,1212.4615478515625
2024-04-02,1170.97998046875
2024-04-03,1184.9737548828125
2024-04-04,1181.4752197265625
2024-04-05,1158.9852294921875
2024-04-08,1189.4716796875
2024-04-09,1187.972412109375
2024-04-10,1198.4677734375
2024-04-11,1189.4716796875
2024-04-12,1168.9808349609375
2024-04-15,1164.9825439453125
2024-04-16,1134.49609375
2024-04-17,1145.4912109375
2024-04-18,1121.501953125
2024-04-19,1131.4974365234375
2024-04-22,1156.986083984375
2024-04-23,1163.9830322265625
2024-04-24,1133.996337890625
2024-04-25,1143.991943359375
2024-04-26,1151.488525390625
2024-04-29,1154.987060546875
2024-04-30,1149.9892578125
2024-05-01,1141.4930419921875
2024-05-02,1149.489501953125
2024-05-03,1179.4761962890625
2024-05-07,1150.489013671875
2024-05-08,1149.9892578125
2024-05-09,1160.484619140625
2024-05-10,1174.4783935546875
2024-05-13,1164.4827880859375
2024-05-14,1187.972412109375
2024-05-15,1101.5107421875
2024-05-16,1139.493896484375
2024-05-17,1099.51171875
2024-05-20,1066.5263671875
2024-05-21,1060.0291748046875
2024-05-22,1048.5343017578125
2024-05-23,1050.533447265625
2024-05-24,1035.040283203125
2024-05-28,1033.541015625
2024-05-29,1025.5445556640625
2024-05-30,1053.5321044921875
2024-05-31,1034.54052734375
2024-06-03,1045.035888671875
2024-06-04,1036.5396728515625
2024-06-05,1026.5440673828125
2024-06-06,1042.0372314453125
2024-06-07,1031.5418701171875
2024-06-10,1019.0474243164062
2024-06-11,1009.0518188476562
2024-06-12,1030.5423583984375
2024-06-13,1023.045654296875
2024-06-14,979.764892578125
2024-06-17,985.3623657226562
2024-06-18,979.364990234375
2024-06-19,963.77197265625
2024-06-20,971.7684326171876
2024-06-21,984.562744140625
2024-06-24,1017.548095703125
2024-06-25,972.168212890625
2024-06-26,961.3729858398438
2024-06-27,899.7999877929688
2024-06-28,877.7999877929688
2024-07-01,862.5999755859375
2024-07-02,847.5999755859375
2024-07-03,877.2000122070312
2024-07-04,878.4000244140625
2024-07-05,888.7999877929688
2024-07-08,898.2000122070312
2024-07-09,857.4000244140625
2024-07-10,860.7999877929688
2024-07-11,875.5999755859375
2024-07-12,886.5999755859375
2024-07-15,744.0
2024-07-16,704.5999755859375
2024-07-17,735.5999755859375
2024-07-18,752.0
2024-07-19,697.5999755859375
2024-07-22,719.7999877929688
2024-07-23,719.4000244140625
2024-07-24,704.5999755859375
2024-07-25,717.2000122070312
2024-07-26,747.2000122070312
2024-07-29,735.5999755859375
2024-07-30,762.7999877929688
2024-07-31,775.0
2024-08-01,767.4000244140625
2024-08-02,730.2000122070312
2024-08-05,713.7999877929688
2024-08-06,696.0
2024-08-07,692.0
2024-08-08,700.5999755859375
2024-08-09,684.7999877929688
2024-08-12,671.0
2024-08-13,666.4000244140625
2024-08-14,666.4000244140625
2024-08-15,671.4000244140625
2024-08-16,686.5999755859375
2024-08-19,702.5999755859375
2024-08-20,689.4000244140625
2024-08-21,695.4000244140625
2024-08-22,703.4000244140625
2024-08-23,715.0
2024-08-27,692.7999877929688
2024-08-28,677.7999877929688
2024-08-29,675.7999877929688
2024-08-30,667.7999877929688
2024-09-02,663.0
2024-09-03,652.7999877929688
2024-09-04,623.2000122070312
2024-09-05,637.4000244140625
2024-09-06,604.4000244140625
2024-09-09,575.0
2024-09-10,571.0
2024-09-11,580.0
2024-09-12,584.4000244140625
2024-09-13,592.4000244140625
2024-09-16,586.7999877929688
2024-09-17,605.2000122070312
2024-09-18,608.2000122070312
2024-09-19,626.4000244140625
2024-09-20,604.4000244140625
2024-09-23,599.0
2024-09-24,611.7999877929688
2024-09-25,610.5999755859375
2024-09-26,663.7999877929688
2024-09-27,710.0
2024-09-30,701.0
2024-10-01,672.0
2024-10-02,661.5999755859375
2024-10-03,635.5999755859375
2024-10-04,650.0
2024-10-07,673.5999755859375
2024-10-08,643.7999877929688
2024-10-09,666.2000122070312
2024-10-10,661.0
2024-10-11,663.0
2024-10-14,655.2000122070312
2024-10-15,646.0
2024-10-16,654.5999755859375
2024-10-17,687.5999755859375
2024-10-18,691.0
2024-10-21,684.2000122070312
2024-10-22,703.2000122070312
2024-10-23,712.0
2024-10-24,741.4000244140625
2024-10-25,785.4000244140625
2024-10-28,786.7999877929688
2024-10-29,748.4000244140625
2024-10-30,760.2000122070312
2024-10-31,783.4000244140625
2024-11-01,812.0
2024-11-04,851.0
2024-11-05,817.2000122070312
2024-11-06,813.5999755859375
2024-11-07,870.5999755859375
2024-11-08,804.7999877929688
2024-11-11,778.0
2024-11-12,731.4000244140625
2024-11-13,731.4000244140625
2024-11-14,868.0
2024-11-15,906.2000122070312
2024-11-18,905.2000122070312
2024-11-19,859.4000244140625
2024-11-20,852.5999755859375
2024-11-21,877.2000122070312
2024-11-22,887.4000244140625
2024-11-25,900.7999877929688
2024-11-26,925.7999877929688
2024-11-27,904.2000122070312
2024-11-28,892.2000122070312
2024-11-29,898.2000122070312
2024-12-02,912.7999877929688
2024-12-03,912.5999755859376
2024-12-04,901.2000122070312
2024-12-05,896.2000122070312
2024-12-06,929.7999877929688
2024-12-09,970.0
2024-12-10,964.0
2024-12-11,986.0
2024-12-12,975.7999877929688
2024-12-13,965.5999755859376
2024-12-16,952.7999877929688
2024-12-17,957.5999755859376
2024-12-18,956.2000122070312
2024-12-19,951.0
2024-12-20,957.4000244140624
2024-12-23,970.2000122070312
2024-12-24,968.7999877929688
2024-12-27,968.0
2024-12-30,962.4000244140624
2024-12-31,980.0
2025-01-02,978.0
2025-01-03,962.0
2025-01-06,953.5999755859376
2025-01-07,971.4000244140624
2025-01-08,951.5999755859376
2025-01-09,956.7999877929688
2025-01-10,963.7999877929688
2025-01-13,968.0
2025-01-14,955.5999755859376
2025-01-15,962.0
2025-01-16,1001.0
2025-01-17,993.4000244140624
2025-01-20,972.7999877929688
2025-01-21,1016.0
2025-01-22,1035.0
2025-01-23,1070.5
2025-01-24,1176.0
2025-01-27,1133.0
2025-01-28,1113.5
2025-01-29,1112.0
2025-01-30,1177.0
2025-01-31,1192.0
2025-02-03,1191.0
2025-02-04,1211.0
2025-02-05,1210.5
2025-02-06,1235.0
2025-02-07,1206.0
2025-02-10,1184.5
2025-02-11,1164.0
2025-02-12,1156.0
2025-02-13,1191.0
2025-02-14,1189.5
2025-02-17,1155.0
2025-02-18,1146.0
2025-02-19,1111.0
2025-02-20,1105.0
2025-02-21,1063.0
2025-02-24,1022.0
2025-02-25,1027.5
2025-02-26,1108.0
2025-02-27,1095.5
2025-02-28,1086.0
2025-03-03,1108.0
2025-03-04,1079.5
2025-03-05,1079.0
2025-03-06,1070.0
2025-03-07,997.5999755859376
2025-03-10,1004.5
2025-03-11,1036.5
2025-03-12,1024.0
2025-03-13,1000.0
2025-03-14,948.2000122070312
2025-03-17,907.7999877929688
2025-03-18,908.2000122070312
2025-03-19,882.7999877929688
2025-03-20,885.5999755859375
2025-03-21,853.0
2025-03-24,836.0
2025-03-25,813.0
2025-03-26,797.0
2025-03-27,825.5999755859375
2025-03-28,805.4000244140625
2025-03-31,771.7999877929688
2025-04-01,757.0
2025-04-02,771.2000122070312
2025-04-03,694.0
2025-04-04,660.7999877929688
2025-04-07,639.0
2025-04-08,665.2000122070312
2025-04-09,627.7999877929688
2025-04-10,661.0
2025-04-11,676.0
2025-04-14,686.4000244140625
2025-04-15,655.2000122070312
2025-04-16,662.4000244140625
2025-04-17,654.2000122070312
2025-04-22,679.5999755859375
2025-04-23,702.0
2025-04-24,701.2000122070312
2025-04-25,707.0
2025-04-28,727.7999877929688
2025-04-29,738.7999877929688
2025-04-30,723.5999755859375
2025-05-01,735.4000244140625
2025-05-02,726.7999877929688
2025-05-06,726.2000122070312
2025-05-07,734.5999755859375
2025-05-08,758.2000122070312
2025-05-09,768.7999877929688
2025-05-12,797.0
2025-05-13,826.7999877929688
2025-05-14,967.5999755859376
2025-05-15,965.7999877929688
2025-05-16,1004.5
2025-05-19,1011.0
2025-05-20,1048.0
2025-05-21,1005.0
2025-05-22,976.7999877929688
2025-05-23,961.7999877929688
2025-05-27,1013.0
2025-05-28,1003.5
2025-05-29,1012.0
2025-05-30,1035.0
2025-06-02,1045.0
2025-06-03,1054.0
2025-06-04,1092.5
2025-06-05,1109.0
2025-06-06,1077.5
2025-06-09,1076.0
2025-06-10,1085.5
2025-06-11,1104.5
2025-06-12,1123.5
2025-06-13,1099.5
2025-06-16,1111.0
2025-06-17,1075.0
2025-06-18,1056.0
2025-06-19,1006.5
2025-06-20,1005.0
2025-06-23,1000.0
2025-06-24,1014.0
2025-06-25,1062.5
2025-06-26,1074.0
2025-06-27,1150.0
2025-06-30,1182.0
2025-07-01,1210.0
2025-07-02,1258.0
2025-07-03,1255.0
2025-07-04,1263.0
2025-07-07,1256.0
2025-07-08,1234.0
2025-07-09,1204.0
2025-07-10,1221.0
2025-07-11,1218.5
2025-07-14,1235.5
2025-07-15,1234.5
2025-07-16,1222.5
2025-07-17,1248.0
2025-07-18,1317.5
2025-07-21,1306.0
2025-07-22,1333.5
2025-07-23,1343.5
2025-07-24,1335.0
2025-07-25,1366.0
2025-07-28,1371.5
2025-07-29,1335.5
2025-07-30,1337.0
2025-07-31,1290.5
2025-08-01,1284.0
2025-08-04,1287.5
2025-08-05,1278.5
2025-08-06,1261.5
2025-08-07,1230.0
2025-08-08,1192.0
2025-08-11,1144.0
2025-08-12,1125.0
2025-08-13,1118.5
2025-08-14,1109.0
2025-08-15,1100.0
2025-08-18,1113.5
2025-08-19,1170.0
2025-08-20,1211.5
2025-08-21,1189.0
2025-08-22,1223.0
2025-08-26,1262.0
2025-08-27,1305.0
2025-08-28,1315.0
2025-08-29,1283.5
2025-09-01,1248.0
2025-09-02,1257.0
2025-09-03,1274.5
2025-09-04,1238.0
2025-09-05,1227.0
2025-09-08,1272.0
2025-09-09,1167.0
2025-09-10,1172.5
2025-09-11,1139.5
2025-09-12,1105.0
2025-09-15,1072.0
2025-09-16,1068.5
2025-09-17,1113.0
2025-09-18,1140.0
2025-09-19,1131.5
2025-09-22,1121.5
2025-09-23,1143.0
2025-09-24,1123.5
2025-09-25,1121.5
2025-09-26,1148.5
2025-09-29,1172.5
2025-09-30,1168.0
2025-10-01,1183.0
2025-10-02,1203.5
2025-10-03,1213.5
2025-10-06,1202.0
2025-10-07,1238.5
2025-10-08,1265.0
2025-10-09,1223.0
2025-10-10,1199.5
2025-10-13,1182.5
2025-10-14,1161.0
2025-10-15,1200.0
2025-10-16,1196.0
2025-10-17,1215.0
2025-10-20,1233.5
2025-10-21,1256.5
2025-10-22,1242.0
2025-10-23,1275.5
2025-10-24,1296.5
2025-10-27,1325.5
2025-10-28,1300.0
2025-10-29,1306.0
2025-10-30,1280.0
2025-10-31,1237.5
2025-11-03,1215.0
2025-11-04,1168.5
2025-11-05,1205.0
2025-11-06,1169.5
2025-11-07,1147.0
2025-11-10,1182.5
2025-11-11,1205.0
2025-11-12,1253.5
2025-11-13,1228.0
2025-11-14,1232.0
2025-11-17,1150.5
2025-11-18,1145.0
2025-11-19,1152.0
2025-11-20,1132.5
2025-11-21,1121.0
2025-11-24,1116.0
2025-11-25,1168.5
2025-11-26,1197.5
2025-11-27,1173.5
2025-11-28,1139.5
2025-12-01,1166.0
2025-12-02,1161.0
2025-12-03,1177.5
2025-12-04,1213.0
2025-12-05,1230.5
2025-12-08,1204.0
2025-12-09,1195.0
2025-12-10,1194.5
2025-12-11,1218.0
2025-12-12,1272.5
2025-12-15,1310.0
2025-12-16,1297.5
2025-12-17,1285.5
2025-12-18,1297.0
2025-12-19,1283.0
2025-12-22,1277.5
2025-12-23,1261.5
2025-12-24,1252.5
2025-12-29,1259.0
2025-12-30,1278.0
2025-12-31,1269.0
2026-01-02,1316.5
2026-01-05,1300.0
2026-01-06,1360.0
2026-01-07,1339.5
2026-01-08,1335.0
2026-01-09,1335.0
2026-01-12,1313.0
2026-01-13,1311.5
2026-01-14,1330.5
2026-01-15,1288.5
2026-01-16,1272.0
2026-01-19,1236.5
2026-01-20,1219.0
2026-01-21,1280.0
2026-01-22,1274.5
2026-01-23,1195.5
2026-01-26,1173.5
2026-01-27,1170.0
2026-01-28,1115.0
2026-01-29,1120.0
2026-01-30,1099.0
2026-02-02,1099.0
2026-02-03,1073.0
2026-02-04,1111.5
2026-02-05,1122.0
2026-02-06,1180.0
